State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,Kanpur Nagar,2007,Summer     ,Onion,292.0,2480.0
Uttar Pradesh,Kanpur Nagar,2007,Summer     ,Sunflower,2644.0,1391.0
Uttar Pradesh,Kanpur Nagar,2007,Summer     ,Tobacco,101.0,251.0
Uttar Pradesh,Kanpur Nagar,2007,Summer     ,Urad,335.0,219.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Arhar/Tur,5140.0,10603.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Bajra,684.0,1500.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Dry chillies,1683.0,1678.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Groundnut,204.0,146.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Jowar,12020.0,17890.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Maize,18910.0,32525.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Moong(Green Gram),690.0,255.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Rice,34040.0,74003.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Sannhamp,70.0,22.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Sesamum,1685.0,278.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Soyabean,3.0,2.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Sugarcane,5891.0,228712.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Sweet potato,353.0,4335.0
Uttar Pradesh,Kanpur Nagar,2008,Kharif     ,Urad,5921.0,2576.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Barley,3570.0,6483.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Coriander,518.0,309.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Garlic,52.0,306.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Gram,13385.0,17198.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Linseed,95.0,43.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Masoor,1050.0,927.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Onion,215.0,2520.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Peas & beans (Pulses),1854.0,3037.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Potato,11681.0,310574.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Rapeseed &Mustard,14515.0,14013.0
Uttar Pradesh,Kanpur Nagar,2008,Rabi       ,Wheat,101671.0,298443.0
Uttar Pradesh,Kanpur Nagar,2008,Summer     ,Maize,317.0,474.0
Uttar Pradesh,Kanpur Nagar,2008,Summer     ,Moong(Green Gram),499.0,397.0
Uttar Pradesh,Kanpur Nagar,2008,Summer     ,Sunflower,1161.0,4334.0
Uttar Pradesh,Kanpur Nagar,2008,Summer     ,Tobacco,143.0,325.0
Uttar Pradesh,Kanpur Nagar,2008,Summer     ,Urad,395.0,386.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Arhar/Tur,5272.0,6201.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Bajra,890.0,1782.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Dry chillies,1716.0,1512.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Groundnut,202.0,136.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Guar seed,46.0,38.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Jowar,11048.0,12568.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Maize,17259.0,23783.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Moong(Green Gram),267.0,39.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Rice,24103.0,55485.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Sannhamp,26.0,5.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Sesamum,2648.0,275.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Soyabean,51.0,54.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Sugarcane,2391.0,98414.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Sweet potato,413.0,5617.0
Uttar Pradesh,Kanpur Nagar,2009,Kharif     ,Urad,6997.0,2701.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Barley,5705.0,11842.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Coriander,364.0,207.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Garlic,50.0,266.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Gram,14948.0,17586.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Linseed,157.0,69.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Maize,278.0,850.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Masoor,724.0,581.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Onion,498.0,8553.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Peas & beans (Pulses),2424.0,4048.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Potato,13123.0,349019.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Rapeseed &Mustard,14332.0,15047.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Tobacco,63.0,309.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Turmeric,2.0,7.0
Uttar Pradesh,Kanpur Nagar,2009,Rabi       ,Wheat,100134.0,295050.0
Uttar Pradesh,Kanpur Nagar,2009,Summer     ,Maize,971.0,1413.0
Uttar Pradesh,Kanpur Nagar,2009,Summer     ,Moong(Green Gram),476.0,406.0
Uttar Pradesh,Kanpur Nagar,2009,Summer     ,Onion,264.0,2916.0
Uttar Pradesh,Kanpur Nagar,2009,Summer     ,Sunflower,884.0,1554.0
Uttar Pradesh,Kanpur Nagar,2009,Summer     ,Tobacco,45.0,192.0
Uttar Pradesh,Kanpur Nagar,2009,Summer     ,Urad,358.0,286.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Arhar/Tur,5804.0,9984.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Bajra,1203.0,2414.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Dry chillies,1684.0,1473.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Groundnut,163.0,161.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Guar seed,49.0,41.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Jowar,12258.0,16761.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Maize,20134.0,25006.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Moong(Green Gram),336.0,158.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Rice,31353.0,70638.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Sannhamp,11.0,4.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Sesamum,2383.0,469.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Soyabean,3.0,4.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Sugarcane,2972.0,129936.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Sweet potato,396.0,4876.0
Uttar Pradesh,Kanpur Nagar,2010,Kharif     ,Urad,7516.0,4998.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Barley,4624.0,10732.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Gram,15769.0,22995.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Masoor,449.0,506.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Onion,265.0,4878.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Peas & beans (Pulses),2361.0,3745.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Potato,12355.0,216460.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Rapeseed &Mustard,13614.0,17099.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Tobacco,65.0,330.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Turmeric,5.0,16.0
Uttar Pradesh,Kanpur Nagar,2010,Rabi       ,Wheat,101518.0,353250.0
Uttar Pradesh,Kanpur Nagar,2010,Summer     ,Maize,1320.0,1935.0
Uttar Pradesh,Kanpur Nagar,2010,Summer     ,Moong(Green Gram),847.0,870.0
Uttar Pradesh,Kanpur Nagar,2010,Summer     ,Sunflower,181.0,318.0
Uttar Pradesh,Kanpur Nagar,2010,Summer     ,Urad,563.0,581.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Arhar/Tur,6196.0,16072.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Bajra,1819.0,3257.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Dry chillies,1265.0,1050.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Groundnut,256.0,256.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Guar seed,38.0,31.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Jowar,11564.0,15532.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Maize,19898.0,26982.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Moong(Green Gram),297.0,126.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Rice,33478.0,90658.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Sannhamp,6.0,2.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Sesamum,2289.0,586.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Sugarcane,2932.0,138308.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Sweet potato,379.0,4925.0
Uttar Pradesh,Kanpur Nagar,2011,Kharif     ,Urad,6006.0,3315.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Barley,5066.0,13785.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Coriander,407.0,225.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Garlic,135.0,698.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Gram,17134.0,21575.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Maize,634.0,1512.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Masoor,1173.0,1004.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Onion,415.0,9493.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Peas & beans (Pulses),1607.0,2466.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Potato,12454.0,211344.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Rapeseed &Mustard,15368.0,17876.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Tobacco,136.0,602.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Turmeric,7.0,20.0
Uttar Pradesh,Kanpur Nagar,2011,Rabi       ,Wheat,102955.0,356662.0
Uttar Pradesh,Kanpur Nagar,2011,Summer     ,Maize,1317.0,2177.0
Uttar Pradesh,Kanpur Nagar,2011,Summer     ,Moong(Green Gram),710.0,481.0
Uttar Pradesh,Kanpur Nagar,2011,Summer     ,Onion,477.0,4017.0
Uttar Pradesh,Kanpur Nagar,2011,Summer     ,Sunflower,303.0,517.0
Uttar Pradesh,Kanpur Nagar,2011,Summer     ,Tobacco,39.0,121.0
Uttar Pradesh,Kanpur Nagar,2011,Summer     ,Urad,509.0,433.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Arhar/Tur,6482.0,14105.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Bajra,1562.0,2074.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Dry chillies,1303.0,1047.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Dry ginger,32.0,157.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Groundnut,388.0,385.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Guar seed,40.0,33.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Jowar,12693.0,18996.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Maize,19538.0,28584.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Moong(Green Gram),397.0,201.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Rice,31891.0,74689.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Sannhamp,17.0,6.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Sesamum,3205.0,641.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Sugarcane,3031.0,167626.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Sweet potato,266.0,3444.0
Uttar Pradesh,Kanpur Nagar,2012,Kharif     ,Urad,6199.0,3161.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Barley,4800.0,14994.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Coriander,420.0,227.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Garlic,147.0,764.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Gram,16588.0,20591.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Maize,5.0,16.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Masoor,1168.0,1425.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Onion,374.0,8603.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Peas & beans (Pulses),1638.0,2635.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Potato,12346.0,138016.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Rapeseed &Mustard,14896.0,19777.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Tobacco,93.0,503.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Turmeric,12.0,34.0
Uttar Pradesh,Kanpur Nagar,2012,Rabi       ,Wheat,106886.0,380275.0
Uttar Pradesh,Kanpur Nagar,2012,Summer     ,Maize,1229.0,2270.0
Uttar Pradesh,Kanpur Nagar,2012,Summer     ,Moong(Green Gram),648.0,535.0
Uttar Pradesh,Kanpur Nagar,2012,Summer     ,Onion,486.0,2868.0
Uttar Pradesh,Kanpur Nagar,2012,Summer     ,Sunflower,329.0,255.0
Uttar Pradesh,Kanpur Nagar,2012,Summer     ,Tobacco,48.0,154.0
Uttar Pradesh,Kanpur Nagar,2012,Summer     ,Urad,749.0,606.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Arhar/Tur,4876.0,13264.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Bajra,1171.0,2066.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Dry chillies,1459.0,1178.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Groundnut,188.0,168.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Jowar,11585.0,15418.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Maize,20161.0,37056.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Moong(Green Gram),307.0,98.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Rice,33584.0,85941.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Sannhamp,34.0,9.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Sesamum,2501.0,88.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Sugarcane,3109.0,167911.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Sweet potato,497.0,6568.0
Uttar Pradesh,Kanpur Nagar,2013,Kharif     ,Urad,7236.0,2641.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Barley,5756.0,16968.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Coriander,314.0,172.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Garlic,96.0,562.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Gram,15798.0,7888.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Linseed,130.0,53.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Maize,156.0,554.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Masoor,789.0,545.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Onion,420.0,8542.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Peas & beans (Pulses),2569.0,5053.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Potato,11841.0,123786.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Rapeseed &Mustard,13808.0,15913.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Tobacco,71.0,327.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Turmeric,1.0,3.0
Uttar Pradesh,Kanpur Nagar,2013,Rabi       ,Wheat,102821.0,395335.0
Uttar Pradesh,Kanpur Nagar,2013,Summer     ,Maize,2436.0,4475.0
Uttar Pradesh,Kanpur Nagar,2013,Summer     ,Moong(Green Gram),824.0,612.0
Uttar Pradesh,Kanpur Nagar,2013,Summer     ,Onion,235.0,2075.0
Uttar Pradesh,Kanpur Nagar,2013,Summer     ,Sunflower,210.0,337.0
Uttar Pradesh,Kanpur Nagar,2013,Summer     ,Tobacco,36.0,111.0
Uttar Pradesh,Kanpur Nagar,2013,Summer     ,Urad,434.0,308.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Arhar/Tur,4771.0,3684.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Bajra,1022.0,1264.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Dry chillies,1648.0,1359.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Groundnut,98.0,85.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Guar seed,26.0,21.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Jowar,12252.0,9359.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Maize,17941.0,21206.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Moong(Green Gram),286.0,92.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Rice,29881.0,69204.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Sannhamp,9.0,3.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Sesamum,2593.0,106.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Small millets,15.0,11.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Sugarcane,2819.0,140262.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Sweet potato,322.0,3989.0
Uttar Pradesh,Kanpur Nagar,2014,Kharif     ,Urad,6649.0,2188.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Barley,5441.0,7037.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Coriander,187.0,91.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Garlic,66.0,382.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Gram,15162.0,11180.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Linseed,2.0,1.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Maize,362.0,866.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Masoor,692.0,372.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Onion,280.0,4284.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Peas & beans (Pulses),2269.0,1248.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Potato,11866.0,110200.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Rapeseed &Mustard,14049.0,11420.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Tobacco,52.0,169.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Turmeric,1.0,3.0
Uttar Pradesh,Kanpur Nagar,2014,Rabi       ,Wheat,102753.0,155171.0
Uttar Pradesh,Kanpur Nagar,2014,Summer     ,Maize,2492.0,4431.0
Uttar Pradesh,Kanpur Nagar,2014,Summer     ,Moong(Green Gram),908.0,749.0
Uttar Pradesh,Kanpur Nagar,2014,Summer     ,Onion,255.0,3588.0
Uttar Pradesh,Kanpur Nagar,2014,Summer     ,Sunflower,148.0,239.0
Uttar Pradesh,Kanpur Nagar,2014,Summer     ,Tobacco,18.0,47.0
Uttar Pradesh,Kanpur Nagar,2014,Summer     ,Urad,679.0,475.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Arhar/Tur,4268.0,1501.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Bajra,2131.0,2349.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Groundnut,371.0,585.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Jowar,6566.0,7317.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Maize,4269.0,4006.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Moong(Green Gram),95.0,31.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Moth,10.0,5.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Oilseeds total,4719.0,2290.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Onion,232.0,2388.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Rice,53897.0,91903.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Sesamum,933.0,140.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Small millets,145.0,124.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Soyabean,3.0,3.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Total foodgrain,170845.0,299311.0
Uttar Pradesh,Lucknow,1997,Kharif     ,Urad,5639.0,1399.0
Uttar Pradesh,Lucknow,1997,Rabi       ,Barley,1459.0,2282.0
Uttar Pradesh,Lucknow,1997,Rabi       ,Gram,4026.0,3269.0
Uttar Pradesh,Lucknow,1997,Rabi       ,Linseed,74.0,32.0
Uttar Pradesh,Lucknow,1997,Rabi       ,Masoor,760.0,653.0
Uttar Pradesh,Lucknow,1997,Rabi       ,Peas & beans (Pulses),2592.0,2890.0
Uttar Pradesh,Lucknow,1997,Rabi       ,Rapeseed &Mustard,3296.0,1466.0
Uttar Pradesh,Lucknow,1997,Rabi       ,Sunflower,42.0,64.0
Uttar Pradesh,Lucknow,1997,Rabi       ,Wheat,81707.0,180057.0
Uttar Pradesh,Lucknow,1997,Summer     ,Maize,118.0,186.0
Uttar Pradesh,Lucknow,1997,Summer     ,Rice,3.0,5.0
Uttar Pradesh,Lucknow,1997,Summer     ,Urad,3153.0,1327.0
Uttar Pradesh,Lucknow,1997,Whole Year ,Potato,6081.0,49273.0
Uttar Pradesh,Lucknow,1997,Whole Year ,Sugarcane,518.0,26642.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Arhar/Tur,3894.0,2455.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Bajra,1827.0,919.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Groundnut,327.0,168.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Jowar,5935.0,2953.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Maize,3652.0,1097.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Moong(Green Gram),105.0,28.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Ragi,17.0,22.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Rice,55254.0,91055.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Sesamum,844.0,167.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Small millets,180.0,91.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Soyabean,3.0,1.0
Uttar Pradesh,Lucknow,1998,Kharif     ,Urad,4984.0,434.0
Uttar Pradesh,Lucknow,1998,Rabi       ,Barley,1320.0,2218.0
Uttar Pradesh,Lucknow,1998,Rabi       ,Gram,3488.0,2616.0
Uttar Pradesh,Lucknow,1998,Rabi       ,Linseed,73.0,28.0
Uttar Pradesh,Lucknow,1998,Rabi       ,Masoor,842.0,695.0
Uttar Pradesh,Lucknow,1998,Rabi       ,Peas & beans (Pulses),2885.0,3047.0
Uttar Pradesh,Lucknow,1998,Rabi       ,Rapeseed &Mustard,3416.0,1223.0
Uttar Pradesh,Lucknow,1998,Rabi       ,Sunflower,26.0,32.0
Uttar Pradesh,Lucknow,1998,Rabi       ,Wheat,81146.0,159930.0
Uttar Pradesh,Lucknow,1998,Summer     ,Maize,105.0,106.0
Uttar Pradesh,Lucknow,1998,Summer     ,Moong(Green Gram),102.0,44.0
Uttar Pradesh,Lucknow,1998,Summer     ,Rice,6.0,10.0
Uttar Pradesh,Lucknow,1998,Summer     ,Urad,2830.0,844.0
Uttar Pradesh,Lucknow,1998,Whole Year ,Onion,214.0,2584.0
Uttar Pradesh,Lucknow,1998,Whole Year ,Potato,6038.0,147309.0
Uttar Pradesh,Lucknow,1998,Whole Year ,Sannhamp,5.0,2.0
Uttar Pradesh,Lucknow,1998,Whole Year ,Sugarcane,516.0,25336.0
Uttar Pradesh,Lucknow,1998,Whole Year ,Tobacco,1.0,7.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Arhar/Tur,3924.0,3841.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Bajra,1866.0,2030.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Groundnut,297.0,358.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Jowar,6026.0,3749.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Maize,3612.0,3475.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Moong(Green Gram),117.0,40.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Rice,55483.0,94571.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Small millets,150.0,97.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Soyabean,3.0,2.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Sunflower,21.0,30.0
Uttar Pradesh,Lucknow,1999,Kharif     ,Urad,5154.0,2010.0
Uttar Pradesh,Lucknow,1999,Rabi       ,Barley,1157.0,1873.0
Uttar Pradesh,Lucknow,1999,Rabi       ,Gram,3048.0,2772.0
Uttar Pradesh,Lucknow,1999,Rabi       ,Linseed,46.0,20.0
Uttar Pradesh,Lucknow,1999,Rabi       ,Maize,121.0,175.0
Uttar Pradesh,Lucknow,1999,Rabi       ,Ragi,2.0,3.0
Uttar Pradesh,Lucknow,1999,Rabi       ,Rapeseed &Mustard,3768.0,1735.0
Uttar Pradesh,Lucknow,1999,Rabi       ,Wheat,80848.0,204973.0
Uttar Pradesh,Lucknow,1999,Summer     ,Moong(Green Gram),122.0,90.0
Uttar Pradesh,Lucknow,1999,Summer     ,Rice,7.0,12.0
Uttar Pradesh,Lucknow,1999,Summer     ,Urad,2799.0,912.0
Uttar Pradesh,Lucknow,1999,Whole Year ,Onion,259.0,3713.0
Uttar Pradesh,Lucknow,1999,Whole Year ,Peas & beans (Pulses),2986.0,3703.0
Uttar Pradesh,Lucknow,1999,Whole Year ,Potato,5638.0,104590.0
Uttar Pradesh,Lucknow,1999,Whole Year ,Sugarcane,391.0,19957.0
Uttar Pradesh,Lucknow,1999,Whole Year ,Tobacco,1.0,8.0
Uttar Pradesh,Lucknow,1999,Whole Year ,Turmeric,2.0,3.0
Uttar Pradesh,Lucknow,2000,Kharif     ,Arhar/Tur,3638.0,3158.0
Uttar Pradesh,Lucknow,2000,Kharif     ,Bajra,1572.0,1232.0
